arrival_rate,rework_load_factor,dr2_period,dr2_capacity,engineer_pool_size,hours_per_day_per_engineer,dr_quality,throughput,p90_wait,avg_wip,avg_reworks,dr1_wait,dr2_wait,dr3_wait,dr1_cost,dr2_cost,dr3_cost,dr1_wip,dr2_wip,dr3_wip,total_review_cost,cost_per_completed,completed_count,dr2_wait_ratio
0.45280373113557615,2.0960137370570093,76,29,16,5.585153024063574,0.8343270298531336,0.0039573820395738205,64.19281429831067,127.845498783455,0.6388888888888888,44.6614919824442,39.07107628859443,43.13997702365379,60.333333333333336,35.333333333333336,18.0,2.497262773722628,0.6444647201946472,0.2341849148418492,113.66666666666667,28.138888888888886,4.333333333333333,0.8748269382481159
0.1321870916786957,0.8885553110495561,62,21,4,5.090844658813978,0.7582299377854642,0.0009132420091324201,41.0840099143767,25.78832116788321,0.3333333333333333,28.753424453146682,16.926778212194293,32.19677837782418,11.666666666666666,7.333333333333333,3.0,0.46137469586374696,0.09124087591240876,0.043795620437956206,22.0,24.5,1.0,0.588687383646294
0.34983422580659496,1.9948776892799878,80,10,20,5.380441927672185,0.5407078167523652,0.0009132420091324201,25.915343579248376,33.76855231143552,0.2222222222222222,14.884542387743458,16.48207955277137,19.8177039197103,17.666666666666668,7.333333333333333,3.0,0.7302311435523113,0.16879562043795618,0.054440389294403896,28.0,28.0,1.0,1.1073286046296855
0.1283337037763718,1.516394043937897,81,23,13,6.702892349017796,0.6969196510867237,0.00060882800608828,26.818255847197932,11.856447688564478,0.5,12.963954798950198,14.114026073839007,24.248895028234358,6.0,3.3333333333333335,2.0,0.2159367396593674,0.06508515815085159,0.044708029197080286,11.333333333333334,17.0,0.6666666666666666,1.0887129963598716
0.38959207461635426,1.9792745848773154,46,14,12,5.325403662657979,0.5806720361944095,0.0009132420091324201,28.098177220300652,76.63047445255474,2.6666666666666665,29.88107307466454,14.42383500265304,32.66789779135286,37.666666666666664,22.0,4.0,1.5602189781021896,0.21776155717761556,0.06021897810218977,63.666666666666664,73.5,1.0,0.4827080662937327
0.27346359409865806,1.5519415150089535,57,25,6,6.956102433289757,0.555111507694569,0.00030441400304414,23.05559980399812,28.296532846715326,0.6666666666666666,13.079591523509102,13.351753413392652,25.765420282687447,13.666666666666666,7.333333333333333,3.0,0.49878345498783455,0.13838199513381996,0.07116788321167883,24.0,72.0,0.3333333333333333,1.020808133755123
0.1572897448655892,1.6855214060631991,89,26,14,7.549413023141919,0.810304894020038,0.0009132420091324201,52.92818416559768,46.90358880778589,1.6666666666666667,47.85927684473858,57.081378083225864,60.30169112408023,20.666666666666668,15.333333333333334,5.0,0.9099756690997567,0.41088807785888076,0.10066909975669099,41.0,41.0,1.0,1.192692030604744
0.46249690195277326,0.9674112810164393,54,15,11,4.835233433108182,0.7175539975359763,0.0018264840182648401,53.75162322005131,131.75669099756692,1.2777777777777777,41.587094921942594,29.46779505423994,46.82654461259953,63.666666666666664,33.333333333333336,12.0,2.4562043795620436,0.4555961070559611,0.15693430656934307,109.0,67.44444444444444,2.0,0.7085802725472861
0.3673111160982634,2.405335590118649,86,21,18,7.586376623816748,0.7872487269890549,0.0015220700152207,51.26423627577251,104.19251824817519,1.6666666666666667,41.73598120384523,44.56258600716078,40.1667885539395,52.0,34.666666666666664,8.0,2.008211678832117,0.7636861313868614,0.11465936739659366,94.66666666666667,62.0,1.6666666666666667,1.0677258500167988
0.12115995005517291,2.2341194197265937,72,25,10,6.9410670384989555,0.8009607686582583,0.0009132420091324201,12.012522094962762,23.686739659367394,0.5,30.251968322635136,22.988278919073892,11.769760778333895,11.0,6.666666666666667,3.0,0.46289537712895373,0.10614355231143553,0.018856447688564478,20.666666666666668,22.75,1.0,0.7598936596093682
0.5998781114159626,1.4503805030964076,67,17,18,7.191693844561751,0.6380418148260671,0.00213089802130898,64.48156405975898,170.985401459854,1.1666666666666667,42.895179271689216,33.49086918184162,47.71684419520896,82.66666666666667,44.666666666666664,14.0,3.2889294403892944,0.7034671532846716,0.20255474452554745,141.33333333333334,62.77777777777778,2.3333333333333335,0.7807606763855062
0.5106602296910646,1.0349635161180402,54,23,8,6.228731956605651,0.7838017604019942,0.0027397260273972607,59.365494833035534,145.3962895377129,1.2222222222222223,44.52664083841069,28.523346507445435,35.306568625645376,68.33333333333333,40.0,12.0,2.820255474452555,0.5307177615571775,0.13108272506082727,120.33333333333333,40.111111111111114,3.0,0.6405905761217879
0.22361814311875744,1.74186304561216,96,26,7,4.468235084311549,0.7328709720352652,0.0015220700152207,52.4864049913322,63.927311435523116,1.5,44.122746304435715,47.71967711809457,44.482961322410155,30.333333333333332,18.0,7.0,1.2414841849148417,0.41727493917274944,0.10279805352798053,55.333333333333336,35.0,1.6666666666666667,1.0815210093415526
0.5012252627541238,1.4880836319712563,34,12,9,7.014505130256561,0.6151692796356841,0.0018264840182648401,53.93152194052373,143.389598540146,2.3333333333333335,43.28624204055456,15.210328954378289,40.174451182583205,69.0,40.0,11.0,2.7706812652068127,0.2916666666666667,0.12195863746958636,120.0,60.0,2.0,0.35138945395462706
0.21107670130769937,1.7593281694509806,114,17,12,6.011633218234882,0.6401911161967918,0.00030441400304414,18.616312440582345,20.80626520681265,0.3333333333333333,15.492634070090789,24.6043974103093,18.887339183670935,10.0,4.0,2.0,0.43126520681265207,0.1386861313868613,0.03467153284671533,16.0,48.0,0.3333333333333333,1.5881351937311403
0.30352068312568936,2.4695097253901963,102,24,6,4.547903319709526,0.6945057528466991,0.00121765601217656,49.31821308554367,90.90754257907543,1.3333333333333333,44.35786115697783,51.04322784825797,34.94073011182345,43.333333333333336,21.333333333333332,5.0,1.784367396593674,0.5261557177615571,0.061739659367396595,69.66666666666667,56.666666666666664,1.3333333333333333,1.1507143608124233
0.1171801490821903,1.8827540372924492,64,30,9,4.999535842717054,0.5619843812048808,0.00060882800608828,43.33342316783626,24.561131386861316,2.0,26.21196947169031,24.54602830857105,43.33342316783626,11.0,6.666666666666667,2.0,0.39963503649635035,0.11435523114355232,0.03984184914841849,19.666666666666668,29.5,0.6666666666666666,0.9364434952162398
0.4910644925797585,1.9062852283136158,66,19,15,4.725074783526736,0.775606777638588,0.0027397260273972607,72.94234867384858,138.66545012165452,1.5555555555555554,43.534138823560305,37.369118813968555,48.7946174734358,68.33333333333333,40.666666666666664,14.0,2.751824817518248,0.7204987834549877,0.20529197080291972,123.0,41.0,3.0,0.8583865403981462
0.555338464679424,2.2547606774478837,86,11,11,5.833903884983162,0.6203859410126784,0.0009132420091324201,36.296197726215986,161.68096107055962,1.6666666666666667,44.22982413607556,39.419979379046545,25.806949485411597,78.33333333333333,34.0,13.0,3.211374695863747,0.677007299270073,0.10036496350364964,125.33333333333333,125.33333333333333,1.0,0.8912533601257094
0.5766833813229656,2.02685855612932,117,27,14,5.642235602400408,0.5897903400941529,0.00060882800608828,18.602659815100044,112.47597323600974,0.6666666666666666,30.156129437982997,37.56104328821146,27.25656058287827,53.0,18.0,7.0,2.2211070559610704,0.4777980535279805,0.08485401459854014,78.0,117.0,0.6666666666666666,1.245552529062355
0.19722892017199606,2.0524676933881603,98,29,18,6.840668323663895,0.634454371061083,0.0009132420091324201,33.51466503007091,39.53801703163017,0.8333333333333334,30.879155948954978,39.094156799731344,26.72039688549189,18.0,8.666666666666666,5.0,0.7752433090024331,0.24300486618004866,0.06751824817518248,31.666666666666668,34.25,1.0,1.2660370919579613
0.306829762218103,1.8073596343929361,40,13,19,7.986020522856892,0.8897395985089802,0.00273972602739726,61.517929681891395,87.81751824817518,1.111111111111111,45.09959561765695,19.693681094983344,37.99819073665586,42.666666666666664,27.333333333333332,13.0,1.783759124087591,0.2518248175182482,0.15450121654501217,83.0,29.63888888888889,3.0,0.43667090192873187
0.21322021767904653,2.311324869076861,37,21,17,4.586356075003558,0.8825181072865702,0.00121765601217656,50.6005110963481,60.37469586374696,2.1666666666666665,45.28538091618962,17.630255289923387,51.35128691305439,28.666666666666668,18.666666666666668,7.0,1.197992700729927,0.15571776155717762,0.1070559610705596,54.333333333333336,45.333333333333336,1.3333333333333333,0.3893144969356001
0.10395390839748055,1.3950848510659495,30,20,15,7.264388263677596,0.6733068342119664,0.00060882800608828,35.12120597793046,22.330900243309003,1.3333333333333333,28.251958959630983,13.341018066915074,35.12120597793046,9.666666666666666,5.333333333333333,2.0,0.382603406326034,0.049574209245742094,0.03254257907542579,17.0,25.5,0.6666666666666666,0.47221568196307934
0.5333294141687842,1.077744955392621,83,15,6,6.8789758821520754,0.7943371130148482,0.0027397260273972607,41.320991959023225,150.36070559610707,0.6666666666666666,43.52948342582541,40.32800285408491,34.75676479500911,71.33333333333333,44.666666666666664,13.0,2.877128953771289,0.8461070559610705,0.149330900243309,129.0,43.0,3.0,0.9264525944307184
0.3592428837424787,2.2751764200863165,111,27,17,5.161824744866621,0.7496743052841408,0.0018264840182648401,46.580782546555035,101.60492700729928,2.1666666666666665,42.8075956811065,50.02989273155426,38.93242506648455,51.0,28.0,9.0,2.020985401459854,0.7743309002433091,0.11100973236009733,88.0,52.44444444444445,2.0,1.1687153164183754
0.24394245114014262,1.1895060638856356,84,26,11,5.9856805482642965,0.6546552518948373,0.00060882800608828,31.7999958050713,50.69403892944039,0.6666666666666666,30.148222887253336,25.153892319743033,31.7999958050713,22.666666666666668,12.666666666666666,2.0,0.9476885644768857,0.21228710462287106,0.029197080291970805,37.333333333333336,56.0,0.6666666666666666,0.8343407972606602
0.43430985023836377,2.106342843596739,83,25,13,7.205711011884202,0.858548849511164,0.0030441400304414,61.87239946535681,121.46046228710462,1.5,45.239763117264,44.585872464034686,43.333649345580774,58.0,42.666666666666664,15.0,2.4297445255474455,0.8792579075425792,0.20042579075425793,115.66666666666667,35.416666666666664,3.3333333333333335,0.9855461079330944
0.2951383579624603,1.2972464491865838,91,16,8,7.120524862217145,0.6579768003127695,0.0009132420091324201,46.428480637935536,87.83607055961072,2.6666666666666665,43.59483576365145,61.26235213641012,51.63053073630093,41.333333333333336,24.666666666666668,6.0,1.6706204379562044,0.6894768856447689,0.09519464720194648,72.0,72.0,1.0,1.4052662675125733
0.15279974209703834,2.2116827537519925,66,12,16,6.33410144971479,0.5969402095937302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31509468955490505,2.126301795198194,56,22,5,5.5212547702231864,0.8775296165771422,0.0030441400304414,74.32140566608393,91.36313868613139,1.1388888888888888,45.413942061279336,31.77826899250101,49.29694780989424,43.666666666666664,29.333333333333332,11.0,1.8269464720194648,0.4409975669099757,0.1727493917274939,84.0,25.222222222222225,3.3333333333333335,0.6997469840786114
0.3873322752715529,1.2698614117700726,51,24,9,5.68327460802203,0.5771363076963569,0.00121765601217656,43.92724896845399,74.94890510948905,1.3333333333333333,28.663475863233558,17.132329545001657,27.556770617686613,36.666666666666664,20.0,5.0,1.4635036496350367,0.2417883211678832,0.06386861313868612,61.666666666666664,46.25,1.3333333333333333,0.5977059316444304
0.14163601971329487,2.3756801666045178,58,30,14,7.7879252490734805,0.8150862580331102,0.0015220700152207,45.72397917942569,41.87165450121655,1.3333333333333333,43.86415946897142,38.8707973057799,42.47244951156689,18.333333333333332,12.0,6.0,0.747566909975669,0.2183698296836983,0.05748175182481752,36.333333333333336,23.333333333333332,1.6666666666666667,0.8861630492036735
0.4016552820589806,1.6653580252818965,52,27,13,4.128798643108683,0.5022686750253426,0.00060882800608828,16.06522409931028,39.37256690997567,0.5,15.207222696247376,9.704023863698406,13.961096700275077,18.666666666666668,13.333333333333334,3.0,0.7901459854014599,0.18004866180048662,0.03832116788321168,35.0,52.5,0.6666666666666666,0.6381194027028373
0.419670240117627,2.445204072355871,49,18,11,6.753337804821376,0.5192017343611044,0.0009132420091324201,33.20742377058874,83.31782238442823,1.1666666666666667,29.164414159076397,15.65630275282823,29.981144777283877,40.666666666666664,16.0,4.0,1.6505474452554745,0.17670316301703162,0.041666666666666664,60.666666666666664,68.0,1.0,0.5368289816291666
0.22559025892742912,0.8689601132043295,116,12,16,5.460380458890615,0.5133921283876447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5250343587574539,2.061131938492541,93,25,12,5.793941895288843,0.5650302002136065,0.00121765601217656,33.40492003653136,154.09032846715328,2.6666666666666665,45.250813720862936,45.621419455937875,37.8153636366524,73.0,32.666666666666664,10.0,3.0513990267639906,0.7284063260340633,0.11648418491484185,115.66666666666667,95.0,1.3333333333333333,1.0081900347110018
0.2430579669660793,1.8318334661057087,70,21,18,5.912238430410392,0.5084002076264605,0.00030441400304414,5.424509398240843,24.766423357664234,0.3333333333333333,13.774706519007053,10.064279296367054,5.424509398240843,10.666666666666666,4.666666666666667,1.0,0.4096715328467153,0.07572992700729926,0.005170316301703163,16.333333333333332,49.0,0.3333333333333333,0.7306347530874681
0.3810405523890398,1.2300400162293892,49,18,8,7.079960969256291,0.5533450352714735,0.0009132420091324201,56.672194693964265,74.95742092457421,1.3333333333333333,28.38589874934532,15.57729189714018,52.28942055809483,36.0,20.0,5.0,1.4285279805352797,0.2165450121654501,0.11739659367396593,61.0,68.25,1.0,0.5487686697783155
0.563182794821845,0.9273529308267268,69,28,5,6.6777302068274045,0.8683975664803154,0.0033485540334855404,65.4534562272503,160.99026763990267,1.6666666666666667,45.884211907819385,37.28212448782387,49.08154511354754,76.0,42.0,21.0,3.2232360097323602,0.7992700729927007,0.3099148418491484,139.0,40.24444444444445,3.6666666666666665,0.8125262031899564
0.5435728804472655,1.0666879742926525,95,28,10,4.664573531251377,0.8923067035169917,0.00243531202435312,72.63937831106782,152.39233576642334,1.527777777777778,43.13223172865179,49.2112996204389,51.317919655936066,73.66666666666667,42.666666666666664,14.0,2.94647201946472,1.0085158150851583,0.22262773722627738,130.33333333333334,69.0,2.6666666666666665,1.1409402585526063
0.5918601883114813,1.9563232998372293,59,24,17,7.6445415405939725,0.7540594885370702,0.00213089802130898,59.00499476317501,170.58302919708026,2.0,44.30589406572327,30.385041928135006,41.078883894949634,83.33333333333333,41.333333333333336,17.0,3.4151459854014603,0.5878953771289538,0.22688564476885645,141.66666666666666,63.44444444444445,2.3333333333333335,0.6858013492078932
0.17568557637494053,1.178609688993764,76,24,6,4.438204115977719,0.668785959847122,0.0009132420091324201,57.843586583460514,50.7344890510949,1.6666666666666667,46.62735394502821,43.19609068665424,66.64725026263044,24.666666666666668,10.0,4.0,1.0605231143552312,0.21015815085158152,0.08029197080291971,38.666666666666664,38.666666666666664,1.0,0.9264109376135884
0.27723082962509726,1.0257615007133425,42,14,7,5.439954161765062,0.5321133435581217,0.00060882800608828,54.72685835664932,53.25608272506082,1.0,27.36954894131618,14.787227691274408,48.60724156320388,25.666666666666668,12.666666666666666,3.0,0.9860097323600975,0.13169099756690997,0.0641727493917275,41.333333333333336,62.0,0.6666666666666666,0.5402802845958521
0.3311655542837282,2.4303626982425097,107,13,6,4.296037875423436,0.7354870386449424,0.00121765601217656,56.269691141608895,98.77615571776157,0.8333333333333334,44.26396273010173,61.043593173652376,48.03938154040568,47.333333333333336,24.666666666666668,7.0,1.936131386861314,0.7122871046228711,0.10979318734793188,79.0,64.83333333333333,1.3333333333333333,1.3790810720193303
0.20169674653170655,2.2014133408691006,78,23,9,6.447602454694041,0.821492301950127,0.00121765601217656,35.37557333686613,57.73540145985402,1.1666666666666667,46.83989148307388,38.54017652679891,37.41934947533844,28.666666666666668,16.0,7.0,1.2347931873479319,0.28071776155717765,0.08789537712895377,51.666666666666664,42.833333333333336,1.3333333333333333,0.8228066997278556
0.4160889929315782,2.360796972637176,108,11,13,6.137782425752382,0.7713272682702548,0.00060882800608828,10.085659970237868,39.157542579075425,0.16666666666666666,15.213258550329469,16.66854431497868,6.19759955577029,19.666666666666668,9.333333333333334,3.0,0.8302919708029197,0.218978102189781,0.017335766423357664,32.0,48.0,0.6666666666666666,1.0956590437107698
0.4625228126180321,1.132537831665372,115,20,4,7.464681865833979,0.7028371297139868,0.0009132420091324201,65.80834218860598,133.34336982968372,3.3333333333333335,43.08396592476364,61.383071061383966,53.17737124244436,63.666666666666664,32.0,6.0,2.541058394160584,0.956204379562044,0.09793187347931875,101.66666666666667,101.66666666666667,1.0,1.4247312136625387
0.23277634821053828,0.9751617844340028,35,11,13,4.178591496304663,0.873924090374231,0.0015220700152207,31.09146358287529,66.21928223844282,0.6666666666666666,44.613761547280944,16.10014066141728,27.10779456125023,31.0,20.666666666666668,7.0,1.2788929440389294,0.15875912408759124,0.05778588807785887,58.666666666666664,40.0,1.6666666666666667,0.36087835015558173
0.14468038470360228,1.351729306857502,59,19,16,4.873583654794718,0.8286248425872196,0.0009132420091324201,30.258218524407198,42.16849148418492,3.6666666666666665,44.19548272115651,24.2255770494282,34.56229234887553,20.0,13.333333333333334,5.0,0.8156934306569342,0.1541970802919708,0.06934306569343066,38.333333333333336,38.333333333333336,1.0,0.5481459994967165
0.2536823054707281,1.1527879547623585,94,14,19,5.735413783081456,0.6020917990386535,0.00030441400304414,10.923299914926437,22.9014598540146,0.3333333333333333,15.179029039058468,17.688632011046085,10.923299914926437,10.333333333333334,6.0,1.0,0.437043795620438,0.14628953771289538,0.010036496350364963,17.333333333333332,52.0,0.3333333333333333,1.1653335641910916
0.32098485743926347,1.3649600773455761,100,18,8,4.35831983015682,0.6771455366857131,0.0009132420091324201,23.125593896520087,64.73144768856447,1.1666666666666667,28.675068164368344,32.28492634323997,20.446492742357936,31.333333333333332,16.0,3.0,1.244221411192214,0.5079075425790754,0.03527980535279806,50.333333333333336,55.25,1.0,1.1258883905063297
0.4267846419113316,1.313908121687973,119,12,19,7.338858869906141,0.5372065955570627,0.0009132420091324201,24.83995515415032,83.23479318734793,1.1666666666666667,29.77723500811538,40.37293095326813,26.847817523093084,39.666666666666664,20.666666666666668,7.0,1.6465936739659366,0.5781630170316302,0.08029197080291971,67.33333333333333,77.0,1.0,1.3558320959707992
0.33382330535653165,0.8142544080040955,101,18,5,4.305390835550193,0.5206058902221641,0.00030441400304414,26.157607599732273,33.227798053527984,0.6666666666666666,15.855210107386215,20.730859239760274,26.157607599732273,17.0,6.0,1.0,0.7457420924574208,0.20012165450121655,0.02402676399026764,24.0,72.0,0.3333333333333333,1.3075108497050265
0.443677276173851,2.4804843483068066,71,14,5,4.201852388418751,0.8979476822122232,0.0018264840182648401,56.68146813760675,124.6602798053528,2.0,46.27953293587151,30.17406725213843,38.20858642028298,60.333333333333336,41.333333333333336,9.0,2.5827250608272507,0.5894160583941606,0.10583941605839416,110.66666666666667,55.333333333333336,2.0,0.6519959329310852
0.2676755467893682,1.215887197049776,110,22,15,6.464583976466489,0.6616192673285564,0.00060882800608828,35.7228811064958,52.8978102189781,1.6666666666666667,27.593595736622735,42.27373338086205,35.79639388526558,23.666666666666668,10.666666666666666,3.0,0.9032846715328468,0.4190997566909975,0.04987834549878345,37.333333333333336,56.0,0.6666666666666666,1.5320124924768526
0.37348820604157806,1.5773651214342967,104,19,19,5.88218406125456,0.8379066502182388,0.00273972602739726,64.43227818163145,103.82451338199513,1.3888888888888886,43.473523523208804,55.362003716639244,48.00941586675117,50.666666666666664,33.333333333333336,16.0,2.04683698296837,0.8531021897810219,0.23418491484184914,100.0,35.25,3.0,1.2734648408952554
0.291426731012023,1.9422013120226482,47,10,12,5.2041213864900815,0.8086289089467029,0.00243531202435312,40.93477244876554,85.08941605839415,2.3333333333333335,45.86170099016109,22.995427889050077,32.76121746000555,40.333333333333336,26.666666666666668,9.0,1.710766423357664,0.2846715328467153,0.09063260340632602,76.0,29.88888888888889,2.6666666666666665,0.5014080898129659
0.5152660483604095,1.726044881784767,75,15,11,7.749628154135975,0.7066314183410599,0.0015220700152207,66.00442196083284,149.0434914841849,2.1666666666666665,43.34432632095792,42.12959878568879,41.450313607998964,70.33333333333333,34.0,10.0,2.82816301703163,0.6748783454987834,0.12408759124087591,114.33333333333333,75.33333333333333,1.6666666666666667,0.9719749356288465
0.4733561452366707,1.1084749646915935,106,13,17,6.624053170475015,0.854838441578016,0.0033485540334855404,72.86547496024077,133.17670316301704,1.25,42.98417891879851,58.416650918594364,47.387568986756555,62.666666666666664,44.0,12.0,2.4936131386861313,1.1961678832116789,0.17700729927007297,118.66666666666667,32.80555555555555,3.6666666666666665,1.3590267951598973
0.581308941312084,1.4358254946310793,104,20,10,4.036156282229846,0.7660571228424993,0.0015220700152207,60.01401060425268,167.2475669099757,1.5555555555555556,48.44879354812095,51.24194718729161,43.60084255638759,79.33333333333333,44.0,10.0,3.5523114355231145,1.0860705596107054,0.13138686131386862,133.33333333333334,102.8888888888889,1.6666666666666667,1.0576516654928962
0.28212493864640126,1.703584565717073,96,16,7,6.090837645602211,0.5932940124886354,0.00060882800608828,30.330169215944085,54.805352798053526,1.0,28.426007872421476,34.8377416471539,20.840096423783695,26.666666666666668,13.333333333333334,3.0,1.0507907542579076,0.326338199513382,0.03497566909975669,43.0,64.5,0.6666666666666666,1.2255587138197128
0.449789669257436,2.305092634512399,45,28,7,7.4197337995393475,0.6867121120121353,0.0015220700152207,32.96344407306439,86.77159367396594,1.277777777777778,30.043645802504617,17.088929970483857,23.98837178247646,42.0,24.0,9.0,1.7536496350364963,0.28862530413625304,0.1064476885644769,75.0,45.66666666666667,1.6666666666666667,0.5688034695529269
0.3955789909230133,0.9986680892971405,39,27,8,6.373114286188572,0.605798498896378,0.0009132420091324201,20.198240358428578,75.20650851581509,1.3333333333333333,32.165709430861575,11.7732326915472,20.01524809007562,36.333333333333336,20.0,3.0,1.6228710462287104,0.16575425790754258,0.025547445255474453,59.333333333333336,66.75,1.0,0.36601812613065837
0.5734774146766776,1.3858452860115702,91,23,18,6.555143471668302,0.5285235649471689,0.00030441400304414,24.87894663898855,55.90693430656935,1.6666666666666667,15.383972130580736,19.445428396319983,22.02723424918067,25.333333333333332,13.333333333333334,2.0,1.083941605839416,0.3585766423357664,0.040450121654501216,40.666666666666664,122.0,0.3333333333333333,1.2640056957504335
0.1715758478952753,1.9002529497681224,109,17,12,6.250237166532402,0.8476609791196262,0.0009132420091324201,25.02431308425351,49.79622871046229,0.6666666666666666,41.61455682583387,62.79870515178906,35.06789624613163,22.333333333333332,16.666666666666668,6.0,0.8622262773722628,0.48175182481751827,0.07725060827250609,45.0,45.0,1.0,1.5090562039292053
0.5621391843889132,0.9297721097232865,33,16,15,7.351310906789756,0.7282161738122344,0.00213089802130898,47.176161703435014,163.19373479318736,2.388888888888889,44.8689727088998,18.991163074195196,39.10287852937819,77.0,47.333333333333336,12.0,3.199817518248175,0.4212287104622871,0.14385644768856448,136.33333333333334,60.666666666666664,2.3333333333333335,0.42325825459401
0.25676840321511796,1.6084734101511966,36,29,14,4.645350637460423,0.7108260567573167,0.00030441400304414,27.720975508734416,26.359793187347933,2.0,15.988575737677396,5.905674191069516,18.06175939472705,12.666666666666666,6.666666666666667,5.0,0.5593065693430657,0.05504866180048662,0.08333333333333333,24.333333333333332,73.0,0.3333333333333333,0.3693683720153183
0.3530350065979061,1.5302826057830363,79,19,10,7.939329941921054,0.7968620795935303,0.0009132420091324201,55.069770087539986,99.65267639902676,1.6666666666666667,43.99109914499843,36.18294233909915,46.039570570313295,50.0,25.333333333333332,12.0,2.0364963503649633,0.5127737226277372,0.16666666666666666,87.33333333333333,87.33333333333333,1.0,0.8225059851275157
0.48181525974264616,0.8422259772079727,119,28,4,6.5446114123586,0.8405401081596872,0.0015220700152207,60.199171508481356,137.44434306569346,1.1666666666666667,43.98774777966676,63.60073746849557,51.12304040231118,65.33333333333333,42.0,7.0,2.6548053527980535,1.244221411192214,0.12773722627737227,114.33333333333333,75.16666666666667,1.6666666666666667,1.4458739235086473
0.18838056494343947,2.145084040801767,61,20,19,5.2887129940145226,0.720164539566877,0.0009132420091324201,25.239014051204695,35.399026763990264,0.6666666666666666,28.680455761621726,17.59116581278504,23.021644557678332,17.333333333333332,10.0,3.0,0.6925182481751825,0.12773722627737227,0.037104622871046225,30.333333333333332,33.0,1.0,0.6133502883982884
0.41204252365430405,2.167215684823854,74,15,14,7.867103173271023,0.6291713255179622,0.0009132420091324201,38.55367373804988,80.09732360097324,1.6666666666666667,29.866312971184666,20.363953378380227,35.16701876709739,39.666666666666664,18.666666666666668,6.0,1.6465936739659366,0.27220194647201945,0.09671532846715329,64.33333333333333,70.75,1.0,0.6818368707924405
0.18714765033723926,1.8595509138618482,101,11,18,4.925408284341672,0.7647891721104436,0.0009132420091324201,31.670872078825706,33.95985401459854,0.8333333333333334,32.055368811483724,32.17438125610444,26.578709286642425,17.0,8.0,4.0,0.7566909975669099,0.18096107055961067,0.04896593673965937,29.0,32.0,1.0,1.003712714875334
0.34180006244285477,1.640788439713412,64,13,16,4.097392099765807,0.7416419246184272,0.0018264840182648401,59.26099322004725,97.96380778588808,2.9444444444444446,45.44266392863298,38.907966468546704,55.57017143711664,48.333333333333336,28.666666666666668,13.0,2.0349756690997567,0.5112530413625304,0.222323600973236,90.0,53.666666666666664,2.0,0.8561990672389075
0.10938943474574638,1.2574451577177714,88,26,20,7.814387498545491,0.8617747140369493,0.0009132420091324201,9.797928715266623,22.295620437956206,0.5,30.482434986403955,37.86956782154211,9.065383861175102,9.0,8.666666666666666,3.0,0.3795620437956204,0.22718978102189782,0.01338199513381995,20.666666666666668,22.75,1.0,1.2423406410423916
0.524011668927269,2.3499526338169563,44,16,8,5.030299224345076,0.5468195603185098,0.0015220700152207,59.686851555025385,154.24422141119223,2.6666666666666665,45.357354419352724,23.318880594322966,50.520683004084724,73.0,32.0,6.0,3.0684306569343067,0.3597931873479319,0.07998783454987836,111.0,72.16666666666667,1.6666666666666667,0.5141146544555396
0.4751866336699222,1.5991649526094216,43,29,5,5.122275853557804,0.6495752954823703,0.00060882800608828,32.64688123186678,89.21624087591242,1.3333333333333333,29.77988933686035,19.38178537054144,32.64688123186678,44.666666666666664,20.666666666666668,2.0,1.8461070559610704,0.2767639902676399,0.030109489051094892,67.33333333333333,101.0,0.6666666666666666,0.6508347009386447
0.4998917453083471,0.8482514580839872,40,17,13,7.691725727353048,0.6831051077685748,0.0018264840182648401,61.37628393907513,140.70863746958636,2.611111111111111,43.15834049585256,19.132588080166,53.280192755419755,70.0,35.333333333333336,11.0,2.800486618004866,0.3272506082725061,0.18217761557177617,116.33333333333333,71.88888888888889,2.0,0.44331148650177143
0.1644140785485022,1.4770436138356704,112,22,15,6.192219304342775,0.6112617073482812,0.00060882800608828,8.151640525850402,30.800486618004868,1.6666666666666667,27.895436171087493,42.07079005111219,8.151640525850402,14.0,9.333333333333334,2.0,0.5383211678832117,0.2965328467153285,0.0076034063260340635,25.333333333333332,38.0,0.6666666666666666,1.5081603238997527
0.5475234110363633,1.7935442140022193,31,22,10,4.752267349811439,0.5731139046162301,0.00060882800608828,23.454477391087792,53.734793187347925,0.3333333333333333,15.261211208705872,5.0062351310804525,22.209532160747717,25.333333333333332,9.333333333333334,2.0,1.069647201946472,0.06569343065693431,0.04075425790754258,36.666666666666664,55.0,0.6666666666666666,0.328036553758237
